global_target_layer,current_layer,layer_status,skip_reason,layer_iter,loss_before_iter,loss_after_iter,heater_label,heater_role,heater_port,mzi_id,arm_index,voltage_before,voltage_after,gradient,accepted,line_search_trials,lr_used
5,3,optimized,,9,0.011461708453490094,0.011443574822740488,MZI9_arm0,current_layer,76,9,0,5.489,5.488245441688085,0.015091166238291489,True,2,0.05
5,3,optimized,,9,0.011443574822740488,0.011195973704704636,MZI6_arm1,previous_layer_compensation,8,6,1,3.496,3.4906997423120596,0.05300257687940387,True,1,0.1
5,3,optimized,,9,0.011195973704704636,0.011101653701072254,MZI5_arm0,previous_layer_compensation,11,5,0,3.551,3.5537307314014,-0.027307314014000134,True,1,0.1
5,3,optimized,,9,0.011101653701072254,0.011085335398378077,MZI6_arm0,previous_layer_compensation,12,6,0,3.213,3.213052326779474,-0.016744569431690764,True,6,0.003125
5,3,optimized,,9,0.011085335398378077,0.011085335398378077,MZI5_arm1,previous_layer_compensation,7,5,1,3.874,3.874,0.0013385048065352775,False,7,0.1
5,3,optimized,,10,0.01127541490811809,0.01125430065737084,MZI11_arm1,current_layer,70,11,1,5.5,5.5,-0.05521115778079618,True,1,0.1
5,3,optimized,,10,0.01125430065737084,0.011126552264786607,MZI10_arm0,current_layer,75,10,0,5.415,5.4113896466346825,0.03610353365317173,True,1,0.1
5,3,optimized,,10,0.011126552264786607,0.01104928878524147,MZI11_arm0,current_layer,74,11,0,3.788,3.7850279785286207,0.029720214713789307,True,1,0.1
5,3,optimized,,10,0.01104928878524147,0.011025532567115255,MZI9_arm1,current_layer,72,9,1,5.5,5.5,-0.02018950662194176,True,4,0.0125
5,3,optimized,,10,0.011025532567115255,0.010868820829203233,MZI9_arm0,current_layer,76,9,0,5.488,5.4874107958000895,0.011784083998215256,True,2,0.05
5,3,optimized,,10,0.010868820829203233,0.010868820829203233,MZI10_arm1,current_layer,71,10,1,4.286,4.286,-0.017754320893904222,False,7,0.1
5,3,optimized,,10,0.010868820829203233,0.010859598759238287,MZI6_arm1,previous_layer_compensation,8,6,1,3.491,3.4874201103786016,0.03579889621398428,True,1,0.1
5,3,optimized,,10,0.010859598759238287,0.010859598759238287,MZI5_arm0,previous_layer_compensation,11,5,0,3.554,3.554,-0.016815978868566197,False,7,0.1
5,3,optimized,,10,0.010859598759238287,0.010766848909103129,MZI6_arm0,previous_layer_compensation,12,6,0,3.213,3.2136799893783103,-0.013599787566208537,True,2,0.05
5,3,optimized,,10,0.010766848909103129,0.010766848909103129,MZI5_arm1,previous_layer_compensation,7,5,1,3.874,3.874,0.00426184173525903,False,7,0.1
5,3,optimized,,11,0.011234191367370657,0.01108598104291624,MZI11_arm1,current_layer,70,11,1,5.5,5.5,-0.05851680452157001,True,1,0.1
