local_sample_row,sample_index,label,converged,iterations_executed,final_loss_mae,final_loss_mse,final_max_abs_ratio_error,final_output_power_sum,initial_loss_mae,final_learning_rate,target_ratio_0,target_ratio_1,target_ratio_2,target_ratio_3,target_ratio_4,target_ratio_5,target_ratio_6,target_ratio_7,final_ratio_0,final_ratio_1,final_ratio_2,final_ratio_3,final_ratio_4,final_ratio_5,final_ratio_6,final_ratio_7,ratio_error_0,ratio_error_1,ratio_error_2,ratio_error_3,ratio_error_4,ratio_error_5,ratio_error_6,ratio_error_7,initial_coefficient_0,initial_coefficient_1,initial_coefficient_2,initial_coefficient_3,initial_coefficient_4,initial_coefficient_5,initial_coefficient_6,initial_coefficient_7,optimized_coefficient_0,optimized_coefficient_1,optimized_coefficient_2,optimized_coefficient_3,optimized_coefficient_4,optimized_coefficient_5,optimized_coefficient_6,optimized_coefficient_7,initial_voltage_0,initial_voltage_1,initial_voltage_2,initial_voltage_3,initial_voltage_4,initial_voltage_5,initial_voltage_6,initial_voltage_7,final_voltage_0,final_voltage_1,final_voltage_2,final_voltage_3,final_voltage_4,final_voltage_5,final_voltage_6,final_voltage_7,final_output_power_0,final_output_power_1,final_output_power_2,final_output_power_3,final_output_power_4,final_output_power_5,final_output_power_6,final_output_power_7
156,370,3,False,15,0.021215036424180666,0.0012625164376260003,0.08486014569672272,0.00017588317409999998,0.05370152130257996,0.00848382618113251,0.028560708352730106,0.10771678767939388,3.393286653196736e-05,0.33923925165552066,0.10538074000701834,0.40872891198491956,0.004052906905726784,0.006286760548158683,0.027615893475054134,0.10680606656165641,0.08489407856325469,0.3031641330834955,0.1044840707136181,0.36924851016775007,0.003494936926999659,0.0002923105081715716,-0.0009448148776759722,-0.0009107211177374758,0.08486014569672272,-0.03607511857202517,-0.0008966692934002513,-0.0394804018171695,-0.0005579699787271247,-0.005994450039987112,0.028560708352730106,0.10771678767939388,3.393286653196736e-05,0.33923925165552066,0.10538074000701834,0.40872891198491956,0.004052906905726784,0.006286760548158683,0.02153956593873097,0.04548330939808878,0.0,0.4534762036461495,0.06815417396146084,0.5820984915980805,0.004834890136841839,0.02081640819724159,4.207,3.968,4.164,3.833,3.788,3.973,3.986,4.28,4.235,4.029,4.164,3.766,3.826,3.885,3.984,4.249,4.857171e-06,1.878539e-05,1.493144e-05,5.332147e-05,1.837699e-05,6.49446e-05,6.147006e-07,5.14125e-08
157,371,3,False,14,0.022041471350231552,0.0011686482483780057,0.08414866659263845,0.00016025063789999999,0.05486548268082027,0.008079834458221438,0.035966599473581815,0.06923633449199214,1.511694509935726e-05,0.329576808440654,0.2243148211703355,0.277859434850191,1.526373573332225e-05,0.06301562089241283,0.035210355939556605,0.06830656116845324,0.0841637835377378,0.2987233662674862,0.21687239723617976,0.24734715892198017,0.004032482544021125,0.045343894384585165,-0.0007562435340252097,-0.0009297733235388989,0.08414866659263845,-0.030853442173167822,-0.0074424239341557286,-0.03051227592821082,0.0040172188082878025,-0.017671726507827668,0.035966599473581815,0.06923633449199214,1.511694509935726e-05,0.329576808440654,0.2243148211703355,0.277859434850191,1.526373573332225e-05,0.06301562089241283,0.024107109848016714,0.03622448225307479,0.0,0.4004133066098486,0.20188867252979786,0.3961723350198331,0.0,0.13374772283069802,4.179,3.99,4.164,3.838,3.701,4.045,3.995,4.183,4.225,4.077,4.164,3.796,3.718,3.979,3.995,4.123,5.642482e-06,1.094617e-05,1.34873e-05,4.787061e-05,3.475394e-05,3.963754e-05,6.462079e-07,7.266388e-06
158,373,3,False,15,0.023052530480849244,0.0012872199708440395,0.08803068760025727,0.0001613832582,0.05912253874282004,0.00848382618113251,0.04400145490484077,0.05854731356486927,1.9337901086839657e-05,0.33865826096638885,0.21719784669962658,0.287374481548997,2.175238954745216e-05,0.054179552024643245,0.04321508982893989,0.057451293916186405,0.08805002550134411,0.30581424957251235,0.21036903318636802,0.2542769334173723,0.004201186712687153,0.03662218786458978,-0.00078636507590088,-0.001096019648682868,0.08803068760025727,-0.03284401139387649,-0.006828813513258564,-0.03309754813162469,0.004179434323139701,-0.017557364160053462,0.04400145490484077,0.05854731356486927,1.9337901086839657e-05,0.33865826096638885,0.21719784669962658,0.287374481548997,2.175238954745216e-05,0.054179552024643245,0.026828742331187594,0.03375325749027086,0.0,0.41494005870125533,0.1938233487549459,0.40735766566482473,0.0,0.11672390075756595,4.148,3.996,4.164,3.833,3.707,4.04,3.995,4.191,4.214,4.089,4.164,3.787,3.724,3.973,3.995,4.137,6.974192e-06,9.271677e-06,1.42098e-05,4.93533e-05,3.395004e-05,4.103604e-05,6.780012e-07,5.910208e-06
159,376,6,True,2,0.01679719658567491,0.0005966970357387601,0.05708441133295644,0.0001301669338,0.08242327310401971,0.385875,0.06379916396401465,0.0637851345209841,0.06406711663946854,0.14613116996949957,0.3021761716986005,0.00011714559289117777,0.3598722150355278,5.1882579013576853e-05,0.0778787646298541,0.057654657607061184,0.06009321854364829,0.1792794784261869,0.3122046345690291,0.0023787592667409057,0.30278780370257136,0.007722683254908167,0.01407960066583945,-0.006130476913922912,-0.003973898095820251,0.03314830845668734,0.010028462870428578,0.0022616136738497277,-0.05708441133295644,0.00767080067589459,0.06379916396401465,0.0637851345209841,0.06406711663946854,0.14613116996949957,0.3021761716986005,0.00011714559289117777,0.3598722150355278,5.1882579013576853e-05,0.03335405944471751,0.030959477811489167,0.008070451665348356,0.1692584814864128,0.32241351839829485,0.0,0.4423096652131372,0.0,4.095,3.993,3.976,3.964,3.66,4.329,3.684,4.294,4.189,4.103,4.14,3.946,3.649,4.329,3.646,4.294,1.013724e-05,7.50473e-06,7.82215e-06,2.333626e-05,4.063872e-05,3.096358e-07,3.941296e-05,1.005238e-06
160,377,0,True,3,0.017740923127408555,0.0005457588148256795,0.04901225203247761,0.000162480319,0.03372217822009087,0.40516875,0.38873165712368307,0.3285528708144009,0.00024968915300330256,0.011888431344362514,0.08439423114870068,0.06884504085971309,0.0628544611559911,0.05448361840014545,0.4377439091561607,0.34230355000718576,0.008388966789263874,0.011949914992473642,0.08285705052068491,0.05301139272135476,0.03917026406133533,0.02457495175154106,0.04901225203247761,0.013750679192784887,0.008139277636260572,6.148364811112833e-05,-0.0015371806280157635,-0.01583364813835833,-0.023684197094655766,-0.02990866664860439,0.38873165712368307,0.3285528708144009,0.00024968915300330256,0.011888431344362514,0.08439423114870068,0.06884504085971309,0.0628544611559911,0.05448361840014545,0.28829984719791796,0.31891601422344845,0.0,0.007855580351461106,0.09202157669513138,0.09956332909317728,0.10337836870983039,0.0983468991738734,3.929,3.854,4.163,4.136,3.805,4.193,3.88,4.19,3.972,3.858,4.164,4.168,3.798,4.168,3.844,4.153,7.112477e-05,5.561759e-05,1.363042e-06,1.941626e-06,1.346264e-05,8.613308e-06,6.364397e-06,3.992946e-06
161,378,5,True,3,0.01461477490675845,0.00041661826937028134,0.043701240539760045,0.0001186852069,0.07160086511702853,0.40516875,0.05950769289347863,0.0723826498074335,0.07054164863201759,0.027244747997417454,2.9623078573580535e-05,0.3841505271090246,0.38611324841738204,2.986206467255355e-05,0.0539872758144048,0.1058667742020004,0.06491368386366271,0.0236352707575724,0.005038124932484741,0.3952220434642895,0.342412007877622,0.008924819087963354,-0.0055204170790738305,0.0334841243945669,-0.005627964768354879,-0.0036094772398450534,0.005008501853911161,0.011071516355264932,-0.043701240539760045,0.0088949570232908,0.05950769289347863,0.0723826498074335,0.07054164863201759,0.027244747997417454,2.9623078573580535e-05,0.3841505271090246,0.38611324841738204,2.986206467255355e-05,0.02569010715955579,0.03771142696696622,0.03831692728737217,0.0353337717677473,0.0,0.3710934822449658,0.5049929152149288,0.0,4.098,3.988,3.957,4.087,3.977,3.985,3.672,4.294,4.218,4.069,4.052,4.077,3.977,3.992,3.617,4.294,6.407491e-06,1.256482e-05,7.704294e-06,2.805157e-06,5.979509e-07,4.690701e-05,4.063924e-05,1.059244e-06
162,379,6,True,5,0.014290275563430859,0.0003758062906683257,0.03928058091757064,0.0001326192954,0.08862329282614956,0.21271359375,0.05746882354363985,0.05994878652472309,0.07897221222142946,0.16702985605110443,0.317685154048484,2.0567978740959835e-05,0.31885400112140017,2.0598510477870314e-05,0.06185923379592922,0.06610928653750033,0.06109169088527672,0.19863896818743013,0.32274345803830895,0.0025025807820722294,0.2795734202038295,0.007481361569652857,0.004390410252289367,0.006160500012777237,-0.01788052133615274,0.031609112136325695,0.0050583039898249305,0.0024820128033312696,-0.03928058091757064,0.0074607630591749866,0.05746882354363985,0.05994878652472309,0.07897221222142946,0.16702985605110443,0.317685154048484,2.0567978740959835e-05,0.31885400112140017,2.0598510477870314e-05,0.029997977058256096,0.033058492433828565,0.006434970208460754,0.1903791362394669,0.33713227674491764,0.0,0.4190119178211813,0.0,4.099,3.995,3.932,3.948,3.652,4.329,3.704,4.294,4.202,4.093,4.145,3.93,3.641,4.329,3.657,4.294,8.203728e-06,8.767367e-06,8.101937e-06,2.634336e-05,4.280201e-05,3.318905e-07,3.707683e-05,9.921729e-07
163,380,6,True,2,0.018357746288588675,0.0006287263869335702,0.054650357590052046,0.0001301011175,0.07890838313177059,0.385875,0.06579439645934039,0.06825464534128292,0.053974735249772775,0.14989662862794675,0.31489489937046067,3.746166649090973e-05,0.3471141021847132,3.313109999237446e-05,0.07860808728257081,0.04947401777698028,0.05640245941776788,0.1861777244150113,0.3267335501557087,0.0025051975437489996,0.2924637445946612,0.00763521881355093,0.012813690823230417,-0.01878062756430264,0.002427724167995103,0.03628109578706454,0.01183865078524804,0.00246773587725809,-0.054650357590052046,0.0076020877135585556,0.06579439645934039,0.06825464534128292,0.053974735249772775,0.14989662862794675,0.31489489937046067,3.746166649090973e-05,0.3471141021847132,3.313109999237446e-05,0.0336711083523157,0.0292220386032588,0.006181664826135223,0.17057615974133614,0.33718536213383743,0.0,0.42966300512004024,0.0,4.094,3.99,4.006,3.961,3.653,4.329,3.69,4.294,4.188,4.112,4.146,3.945,3.641,4.329,3.652,4.294,1.0227e-05,6.436625e-06,7.338023e-06,2.422193e-05,4.25084e-05,3.25929e-07,3.804986e-05,9.933505e-07
164,381,6,True,2,0.016768077365916265,0.0005921330653330742,0.05481449195471233,0.0001322590926,0.08665300817887955,0.385875,0.06037613618549243,0.060954744536842895,0.07438044088685083,0.16393431665540265,0.3196665873337008,1.8968921310880063e-05,0.3206498255323752,1.8979948024340904e-05,0.07205329941905257,0.05957461861491706,0.06350274929982394,0.20048685862524962,0.32854134370493937,0.0026235746305127757,0.26583533357766287,0.007382222127841817,0.01167716323356014,-0.0013801259219258372,-0.010877691587026894,0.036552541969846974,0.008874756371238579,0.002604605709201896,-0.05481449195471233,0.007363242179817476,0.06037613618549243,0.060954744536842895,0.07438044088685083,0.16393431665540265,0.3196665873337008,1.8968921310880063e-05,0.3206498255323752,1.8979948024340904e-05,0.03234694906263491,0.03159706453356177,0.006844212412936798,0.19359910994931284,0.3440459370589868,0.0,0.3980526539499591,0.0,4.098,3.994,3.946,3.95,3.651,4.329,3.703,4.294,4.193,4.1,4.144,3.927,3.638,4.329,3.666,4.294,9.529704e-06,7.879285e-06,8.398816e-06,2.651621e-05,4.345258e-05,3.469916e-07,3.515914e-05,9.76366e-07
165,382,3,True,4,0.019897772130708754,0.0008700235051477103,0.07163300147604668,0.0001409186513,0.049092170321220194,0.4254271875,0.01830654733674501,0.10362608482211824,6.268895808395724e-05,0.28197728911165876,0.21937678228037966,0.24957650301191983,0.0019745230201032504,0.12509958145899142,0.017927797184360363,0.08708116269063383,0.07169569043413063,0.271554969104363,0.22582014308562998,0.22780206668072192,0.003489249261641209,0.09462892155851906,-0.0003787501523846472,-0.01654492213148441,0.07163300147604668,-0.01042232000729576,0.00644336080525032,-0.02177443633119791,0.0015147262415379586,-0.03047065990047236,0.01830654733674501,0.10362608482211824,6.268895808395724e-05,0.28197728911165876,0.21937678228037966,0.24957650301191983,0.0019745230201032504,0.12509958145899142,0.015904248658934465,0.03783839138832189,0.0,0.30895127676915796,0.19458311980125276,0.33198299206654097,0.0004828238078244814,0.20866730283190477,4.247,3.97,4.164,3.868,3.705,4.062,3.99,4.13,4.256,4.068,4.164,3.851,3.723,4.014,3.994,4.072,2.526361e-06,1.227136e-05,1.010326e-05,3.826716e-05,3.182227e-05,3.210156e-05,4.917003e-07,1.333498e-05
166,384,7,True,2,0.0178551640223535,0.0005499013098297644,0.043696220209751224,0.00010057703000000001,0.08582047520107557,0.385875,0.057830089411444116,0.0555000433511458,0.05635624541504953,0.07691443424989121,0.0900269936760064,0.09097091514724231,0.13808972619171583,0.4343115525575049,0.05277354083730648,0.06487704001599569,0.04159047050802752,0.11795416905828297,0.11103091829217862,0.08793626139089611,0.13322226754955876,0.3906153323477537,-0.005056548574137634,0.009376996664849889,-0.014765774907022008,0.041039734808391765,0.021003924616172218,-0.003034653756346206,-0.004867458642157069,-0.043696220209751224,0.057830089411444116,0.0555000433511458,0.05635624541504953,0.07691443424989121,0.0900269936760064,0.09097091514724231,0.13808972619171583,0.4343115525575049,0.024053203924511313,0.02989878351067299,0.00751503771828042,0.08622206909644244,0.0721550196596148,0.10242824884366077,0.15809441521415268,0.5196332220326649,4.099,3.998,3.999,4.027,3.799,4.175,3.813,3.953,4.225,4.109,4.142,4.016,3.821,4.166,3.797,3.913,5.307806e-06,6.52514e-06,4.183046e-06,1.186348e-05,1.116716e-05,8.844368e-06,1.33991e-05,3.928693e-05
167,385,5,True,3,0.014774240312810993,0.0004926783657180758,0.04731235519029442,0.00011920306319999999,0.07012372070174713,0.40516875,0.060676815338992336,0.07426539334358173,0.05855109756194958,0.027260144304206084,3.3372199448864e-05,0.3951373542439732,0.38404162138921877,3.4201618629419874e-05,0.05515897682065607,0.1129362756174541,0.05300230405488439,0.026542170268658,0.005391910096484836,0.4013387635830486,0.33672926619892435,0.008900333359889698,-0.005517838518336267,0.03867088227387237,-0.005548793507065192,-0.000717974035548085,0.0053585378970359724,0.00620140933907537,-0.04731235519029442,0.008866131741260278,0.060676815338992336,0.07426539334358173,0.05855109756194958,0.027260144304206084,3.3372199448864e-05,0.3951373542439732,0.38404162138921877,3.4201618629419874e-05,0.026155076792959305,0.03913347740267935,0.03269564305390464,0.03614143024922696,0.0,0.37866806445789414,0.5008646755237155,0.0,4.097,3.987,3.992,4.087,3.977,3.98,3.673,4.294,4.217,4.062,4.068,4.076,3.977,3.988,3.619,4.294,6.575119e-06,1.346235e-05,6.318037e-06,3.163908e-06,6.427322e-07,4.784081e-05,4.013916e-05,1.060947e-06
168,386,6,True,2,0.017938376251836665,0.0006808772631224669,0.05862973075167999,0.0001334221286,0.08716469488539363,0.385875,0.062158913097543164,0.057255324600116855,0.07400610378552247,0.16657599988290395,0.31996721377915505,2.1230800716117022e-05,0.3199939464624463,2.1267591596117873e-05,0.0763245955289009,0.059693696117511956,0.06088232952985582,0.20573693650394964,0.32608706259240416,0.0026103211188012784,0.2613642157107663,0.007300842897809982,0.01416568243135774,0.0024383715173951007,-0.013123774255666652,0.039160936621045694,0.006119848813249118,0.002589090318085161,-0.05862973075167999,0.007279575306213864,0.062158913097543164,0.057255324600116855,0.07400610378552247,0.16657599988290395,0.31996721377915505,2.1230800716117022e-05,0.3199939464624463,2.1267591596117873e-05,0.03325360132426955,0.03175091666137127,0.005328770877241939,0.1968774934331871,0.34278629413277434,0.0,0.39648972934347554,0.0,4.096,3.997,3.947,3.948,3.651,4.329,3.703,4.294,4.189,4.099,4.148,3.925,3.638,4.329,3.667,4.294,1.018339e-05,7.96446e-06,8.12305e-06,2.744986e-05,4.350723e-05,3.482746e-07,3.487177e-05,9.74094e-07
169,391,5,True,2,0.019266936499748637,0.0006417253808396874,0.05231630281344174,0.00011475452539999999,0.07012211311754424,0.385875,0.06270523924781914,0.06929068802900935,0.05467722399624463,0.03130136335620929,3.4194515013235405e-05,0.4020611820247574,0.37989379807098395,3.631075996315114e-05,0.07639957526241489,0.04809234303190278,0.06403021557875747,0.02774826516776305,0.005800454471663042,0.4413921788569395,0.3275774952575422,0.008959472373017197,0.013694336014595757,-0.021198344997106572,0.009352991582512842,-0.003553098188446239,0.005766259956649806,0.03933099683218211,-0.05231630281344174,0.008923161613054046,0.06270523924781914,0.06929068802900935,0.05467722399624463,0.03130136335620929,3.4194515013235405e-05,0.4020611820247574,0.37989379807098395,3.631075996315114e-05,0.03110781383445528,0.02701758568745574,0.03358189894925008,0.040030517532217785,0.0,0.4007362564822884,0.47599847355807595,0.0,4.096,3.99,4.004,4.082,3.977,3.976,3.675,4.294,4.198,4.123,4.065,4.071,3.977,3.977,3.63,4.294,8.767197e-06,5.518814e-06,7.347757e-06,3.184239e-06,6.656284e-07,5.065175e-05,3.7591e-05,1.02814e-06
170,393,7,True,2,0.013272470286389604,0.00030640581837815706,0.03185393205843984,9.3983553e-05,0.07652032038885087,0.385875,0.05218560676306534,0.04918773875436967,0.037799324212911656,0.058768008995437965,0.0727537408492638,0.07510069628141275,0.1637093111930913,0.49049557295044766,0.03151136454694366,0.046414599797051724,0.0336985983068761,0.0906219410538778,0.09074669692472682,0.0754462964386971,0.16660670404746244,0.4649537988843644,-0.020674242216121685,-0.0027731389573179485,-0.004100725906035559,0.03185393205843984,0.01799295607546303,0.00034560015728435367,0.002897392854371156,-0.025541774066083267,0.05218560676306534,0.04918773875436967,0.037799324212911656,0.058768008995437965,0.0727537408492638,0.07510069628141275,0.1637093111930913,0.49049557295044766,0.018494166151545473,0.02528043554307252,0.007931537228987647,0.061310837724060166,0.056875966415654414,0.08230213480441337,0.1792232402655662,0.5689293500070621,4.116,4.011,4.053,4.049,3.82,4.188,3.793,3.927,4.246,4.132,4.141,4.046,3.84,4.182,3.784,3.891,2.96155e-06,4.362209e-06,3.167114e-06,8.516972e-06,8.528697e-06,7.090711e-06,1.565829e-05,4.369801e-05
171,394,5,True,3,0.014882254680427979,0.00038957212126370717,0.0382093448228516,0.00011538182640000001,0.06917946156361453,0.40516875,0.0641527409057248,0.07400398812589831,0.054264121572689936,0.02628395373370573,3.560558305982396e-05,0.39597896336291655,0.3852429149796527,3.7711736352160045e-05,0.06832524016971185,0.04604932306739772,0.049380722924663285,0.02852775955018164,0.005843306706401727,0.43418830818576815,0.358551959964468,0.009133379431407579,0.004172499263987051,-0.02795466505850059,-0.00488339864802665,0.002243805816475909,0.005807701123341904,0.0382093448228516,-0.026690955015184703,0.009095667695055418,0.0641527409057248,0.07400398812589831,0.054264121572689936,0.02628395373370573,3.560558305982396e-05,0.39597896336291655,0.3852429149796527,3.7711736352160045e-05,0.029519402584780488,0.02687745995871559,0.02833172504081484,0.03650246934022258,0.0,0.39336998943534285,0.5140217728719723,0.0,4.095,3.987,4.005,4.088,3.977,3.979,3.672,4.294,4.204,4.124,4.081,4.076,3.977,3.98,3.613,4.294,7.883491e-06,5.313255e-06,5.697638e-06,3.291585e-06,6.742114e-07,5.009744e-05,4.137038e-05,1.053826e-06
172,396,0,True,3,0.017656228068851,0.0005618173486718818,0.04912653865297911,0.00016178681199999998,0.0348512384642049,0.40516875,0.3809186494554312,0.34033125110182916,0.0001301338582438359,0.007594392716311271,0.08029953968775733,0.06208951473444807,0.06013656840767293,0.06849995003830621,0.4300451881084103,0.35258868936733856,0.009236414152223978,0.00772904777924668,0.08007080329884986,0.047969398148472085,0.0376997353776895,0.03466072376776916,0.04912653865297911,0.012257438265509402,0.009106280293980142,0.0001346550629354095,-0.00022873638890746895,-0.014120116585975985,-0.02243683302998343,-0.03383922627053705,0.3809186494554312,0.34033125110182916,0.0001301338582438359,0.007594392716311271,0.08029953968775733,0.06208951473444807,0.06013656840767293,0.06849995003830621,0.27501328763575594,0.32956853982485446,0.0,0.005818342611784507,0.08788647366434849,0.09175440885613298,0.09872250742610657,0.12064597660158954,3.933,3.849,4.164,4.17,3.811,4.199,3.883,4.178,3.978,3.853,4.164,4.184,3.801,4.175,3.848,4.134,6.957564e-05,5.70442e-05,1.49433e-06,1.250458e-06,1.29544e-05,7.760816e-06,6.09932e-06,5.607648e-06
173,398,0,True,3,0.017744140802612232,0.0005086284858910277,0.04962976402075836,0.0001626927774,0.03794642148887263,0.40516875,0.3436115403716516,0.28799448064006,0.008606101620255022,0.006973481172049155,0.1869209257306105,0.11109159731773112,0.022884124898398906,0.031917748249243705,0.39324130439240995,0.3086429576190885,0.003840597044229942,0.007671803382711197,0.17353357937080738,0.08993281836984608,0.010800534775307118,0.012336405045599767,0.04962976402075836,0.020648476979028496,-0.00476550457602508,0.000698322210662042,-0.013387346359803126,-0.021158778947885037,-0.012083590123091788,-0.019581343203643936,0.3436115403716516,0.28799448064006,0.008606101620255022,0.006973481172049155,0.1869209257306105,0.11109159731773112,0.022884124898398906,0.031917748249243705,0.2386547816128116,0.2645917526505706,0.01291982468802573,0.004867691625933856,0.21694065629487916,0.15910990638683414,0.043381088650856804,0.059534298090088186,3.949,3.872,4.139,4.175,3.729,4.159,3.942,4.225,3.993,3.882,4.126,4.191,3.707,4.12,3.898,4.186,6.397752e-05,5.021398e-05,6.248374e-07,1.248147e-06,2.823266e-05,1.463142e-05,1.757169e-06,2.007044e-06
174,399,5,True,5,0.010691330445793623,0.00025584211993701935,0.03833875658631791,0.0001164363193,0.0711833134327675,0.21271359375,0.06341442878930255,0.07166405392111895,0.0608420079394425,0.03200682830176955,3.1090449020532645e-05,0.39246542187744493,0.37954414884574156,3.201987615948662e-05,0.06141623200554056,0.0775299928258725,0.06267492861224444,0.02957845988867496,0.005703695410440546,0.4128649916882078,0.34120539225942365,0.009026307309595622,-0.0019981967837619866,0.005865938904753551,0.001832920672801941,-0.0024283684130945865,0.005672604961420013,0.020399569810762852,-0.03833875658631791,0.008994287433436136,0.06341442878930255,0.07166405392111895,0.0608420079394425,0.03200682830176955,3.1090449020532645e-05,0.39246542187744493,0.37954414884574156,3.201987615948662e-05,0.02754162028706232,0.033086024156048596,0.033687164196569135,0.04258863055248781,0.0,0.38146580309022954,0.4956707854517159,0.0,4.096,3.988,3.985,4.081,3.977,3.981,3.675,4.294,4.211,4.093,4.065,4.068,3.977,3.987,3.621,4.294,7.15108e-06,9.027307e-06,7.297638e-06,3.444007e-06,6.641173e-07,4.807248e-05,3.97287e-05,1.05099e-06
175,401,3,False,13,0.021998133924034505,0.0011605865978888388,0.08398353473973817,0.00016545500979999998,0.055952946061664205,0.007695080436401369,0.03945328938997698,0.06933275522604176,1.4707542557467767e-05,0.3290221295984182,0.22237186443479873,0.28212797233726744,1.483489362827328e-05,0.05766244657731121,0.03864824647938826,0.06751158525512355,0.08399824228229565,0.29657143690792015,0.21345083501968404,0.2526799282205839,0.004023835850028157,0.04311588998497645,-0.0008050429105887144,-0.0018211699709182183,0.08398353473973817,-0.03245069269049805,-0.00892102941511469,-0.029448044116683558,0.004009000956399884,-0.01454655659233476,0.03945328938997698,0.06933275522604176,1.4707542557467767e-05,0.3290221295984182,0.22237186443479873,0.28212797233726744,1.483489362827328e-05,0.05766244657731121,0.02546489421424982,0.036593278232918615,0.0,0.4128938749270488,0.20309441723347824,0.4149532212704813,0.0,0.13175108300896113,4.165,3.99,4.164,3.839,3.703,4.043,3.995,4.188,4.219,4.075,4.164,3.789,3.717,3.969,3.995,4.124,6.394546e-06,1.117013e-05,1.389793e-05,4.906923e-05,3.531651e-05,4.180716e-05,6.657638e-07,7.13374e-06
176,402,7,True,2,0.01434687719869679,0.000359581496435112,0.03548507493510915,9.4765021e-05,0.07885488300659699,0.385875,0.04799517351377372,0.050422483319528213,0.05441804351843578,0.06421937191981214,0.07467375862618544,0.08084657223925833,0.16119812789305218,0.4662264689699542,0.04611433579484987,0.03427981090195717,0.042863895951650764,0.09970444685492129,0.0957951563161686,0.08110783830248926,0.16171789799951608,0.4384166178784469,-0.0018808377189238473,-0.016142672417571044,-0.011554147566785015,0.03548507493510915,0.021121397689983154,0.0002612660632309305,0.000519770106463896,-0.0278098510915073,0.04799517351377372,0.050422483319528213,0.05441804351843578,0.06421937191981214,0.07467375862618544,0.08084657223925833,0.16119812789305218,0.4662264689699542,0.022429294682584866,0.022783773822404617,0.009678105952790513,0.07163137912006015,0.059523016027867554,0.0891053526846834,0.17863645941847114,0.5462126182911378,4.132,4.004,4.004,4.042,3.818,4.184,3.795,3.938,4.231,4.145,4.136,4.033,3.836,4.177,3.785,3.901,4.370026e-06,3.248527e-06,4.061998e-06,9.448494e-06,9.07803e-06,7.686186e-06,1.53252e-05,4.154656e-05
177,404,0,True,3,0.01782946437547604,0.0005655494972935534,0.04964092832530981,0.00016243288799999998,0.03596554625916311,0.40516875,0.38507953296452463,0.3230235923546239,0.00047314797837019626,0.017398072927463846,0.09064274327232749,0.0503069980386445,0.06642653280781632,0.06664937965622914,0.43472046128983444,0.3372163154545402,0.007957354055048263,0.017251352447787544,0.08785185177523902,0.038675480546772036,0.043022863694943354,0.033304320735835224,0.04964092832530981,0.014192723099916316,0.007484206076678066,-0.00014672047967630164,-0.0027908914970884713,-0.011631517491872467,-0.02340366911287297,-0.03334505892039391,0.38507953296452463,0.3230235923546239,0.00047314797837019626,0.017398072927463846,0.09064274327232749,0.0503069980386445,0.06642653280781632,0.06664937965622914,0.28495400772499535,0.31247339229470755,0.0,0.009693917296496662,0.100735073970476,0.07411721377428668,0.10788988197016922,0.1182456124318151,3.931,3.856,4.163,4.099,3.799,4.222,3.877,4.18,3.973,3.861,4.164,4.153,3.791,4.189,3.84,4.136,7.06129e-05,5.477502e-05,1.292536e-06,2.802187e-06,1.427003e-05,6.28217e-06,6.988328e-06,5.409717e-06
178,405,6,True,2,0.0187340054666906,0.0007400065879797602,0.0602896642017563,0.0001329270211,0.08620381995087961,0.385875,0.06258557442165813,0.05470338206191635,0.0712740089710354,0.1634211314257935,0.3207456020476678,2.7559607199767776e-05,0.3272148514690425,2.788999568661038e-05,0.07791583618057923,0.0575327118347648,0.0566276513060293,0.20514151129201827,0.3259098837956281,0.002576798134536696,0.2669251872672862,0.007370420189157463,0.015330261758921104,0.0028293297728484504,-0.014646357665006104,0.04172037986622476,0.005164281747960298,0.002549238527336928,-0.0602896642017563,0.007342530193470853,0.06258557442165813,0.05470338206191635,0.0712740089710354,0.1634211314257935,0.3207456020476678,2.7559607199767776e-05,0.3272148514690425,2.788999568661038e-05,0.033545306443201854,0.03143040152032117,0.004145753098932507,0.1918053448813345,0.3416701438518945,0.0,0.4039157735128673,0.0,4.096,3.998,3.955,3.951,3.65,4.329,3.699,4.294,4.188,4.101,4.152,3.929,3.639,4.329,3.664,4.294,1.035712e-05,7.647652e-06,7.527345e-06,2.726885e-05,4.332223e-05,3.425261e-07,3.548157e-05,9.79728e-07
179,406,3,False,15,0.02231222039145092,0.0012086666681206592,0.08542390259558086,0.00017668170340000001,0.07934165670146652,0.00848382618113251,0.03773500735113729,0.06646641281800086,1.5730991288890207e-05,0.33203357148229007,0.223646132050818,0.28076776600072917,1.5924682735782577e-05,0.059319454623,0.037063300126638915,0.06577234527613231,0.08543963358686975,0.2983424937932764,0.21409579640717907,0.2502680195463861,0.003840903652958555,0.045177507610558845,-0.0006717072244983718,-0.0006940675418685566,0.08542390259558086,-0.03369107768901369,-0.009550335643638913,-0.030499746454343057,0.0038249789702227725,-0.014141947012441154,0.03773500735113729,0.06646641281800086,1.5730991288890207e-05,0.33203357148229007,0.223646132050818,0.28076776600072917,1.5924682735782577e-05,0.059319454623,0.025724059225409244,0.03704008822580576,0.0,0.4467505302471647,0.2158196416712884,0.43691313592724856,0.0,0.14157703416598283,4.172,3.991,4.164,3.837,3.702,4.044,3.995,4.186,4.218,4.072,4.164,3.77,3.708,3.958,3.995,4.116,6.548407e-06,1.162077e-05,1.509562e-05,5.271166e-05,3.782681e-05,4.421778e-05,6.786174e-07,7.982039e-06
